0	eng	Eywa	ɛj.wa	\N	prop.n.	Who's Eywa? Only their deity! Their goddess, made up of all living things. Everything they know! You'd know this if you had any training whatsoever.
8576	ru	säro'a	sæ.ˈɾo.ʔa	\N	n.	подвиг, большое дело
8580	de	säro'a si	sæ.ˈɾo.ʔa s·i	säro'a s<1><2><3>i	vin.	große Taten vollbringen
8580	eng	säro'a si	sæ.ˈɾo.ʔa s·i	säro'a s<1><2><3>i	vin.	do great deeds
8580	est	säro'a si	sæ.ˈɾo.ʔa s·i	säro'a s<1><2><3>i	vin.	suuri tegusid tegema
8580	hu	säro'a si	sæ.ˈɾo.ʔa s·i	säro'a s<1><2><3>i	vin.	nagy tettet hajt végre
8580	nl	säro'a si	sæ.ˈɾo.ʔa s·i	säro'a s<1><2><3>i	vin.	grote daden doen
8580	pl	säro'a si	sæ.ˈɾo.ʔa s·i	säro'a s<1><2><3>i	vin.	robić wielkie rzeczy
8580	ru	säro'a si	sæ.ˈɾo.ʔa s·i	säro'a s<1><2><3>i	vin.	совершить великое дело
8584	de	txanro'a	t'an.ˈɾ·o.ʔ·a	txanr<1><2>o'<3>a	vin.	berühmt sein
8584	eng	txanro'a	t'an.ˈɾ·o.ʔ·a	txanr<1><2>o'<3>a	vin.	be famous
8584	est	txanro'a	t'an.ˈɾ·o.ʔ·a	txanr<1><2>o'<3>a	vin.	kuulus olema
8584	hu	txanro'a	t'an.ˈɾ·o.ʔ·a	txanr<1><2>o'<3>a	vin.	híresnek lenni
8584	nl	txanro'a	t'an.ˈɾ·o.ʔ·a	txanr<1><2>o'<3>a	vin.	beroemd zijn
8584	pl	txanro'a	t'an.ˈɾ·o.ʔ·a	txanr<1><2>o'<3>a	vin.	słynąć, być znanym
8584	ru	txanro'a	t'an.ˈɾ·o.ʔ·a	txanr<1><2>o'<3>a	vin.	быть известным
8588	de	velek	ˈv·ɛ.l·ɛk̚	v<1><2>el<3>ek	vin.	aufgeben, ergeben, Niederlage eingestehen
8588	eng	velek	ˈv·ɛ.l·ɛk̚	v<1><2>el<3>ek	vin.	give up, surrender, concede defeat
8588	est	velek	ˈv·ɛ.l·ɛk̚	v<1><2>el<3>ek	vin.	alla andma, kaotusega nõustuma
8588	hu	velek	ˈv·ɛ.l·ɛk̚	v<1><2>el<3>ek	vin.	felad, megad(ja magát)
8588	nl	velek	ˈv·ɛ.l·ɛk̚	v<1><2>el<3>ek	vin.	opgeven, overgeven, verslagen zijn
8588	pl	velek	ˈv·ɛ.l·ɛk̚	v<1><2>el<3>ek	vin.	poddać się, uznać się za pokonanego
8588	ru	velek	ˈv·ɛ.l·ɛk̚	v<1><2>el<3>ek	vin.	сдаться, потерпеть поражение
8592	de	spono	ˈspo.no	\N	n.	Insel
8592	eng	spono	ˈspo.no	\N	n.	island
8592	est	spono	ˈspo.no	\N	n.	saar
8592	hu	spono	ˈspo.no	\N	n.	sziget
8592	nl	spono	ˈspo.no	\N	n.	eiland
8592	pl	spono	ˈspo.no	\N	n.	wyspa
8592	ru	spono	ˈspo.no	\N	n.	остров
8596	de	txew	t'ɛw	\N	n.	Rand, Kante, Grenze, Ende, Limit
8596	eng	txew	t'ɛw	\N	n.	edge, brink, limit, border, end
8596	est	txew	t'ɛw	\N	n.	äär, piir
8596	hu	txew	t'ɛw	\N	n.	határ, széle vminek, szegély, vég
8596	nl	txew	t'ɛw	\N	n.	hoek, rand, limiet, grens, einde
8596	pl	txew	t'ɛw	\N	n.	krawędź, brzeg, granic, koniec
8596	ru	txew	t'ɛw	\N	n.	край
8600	de	txewnga'	ˈt'ɛw.ŋaʔ	\N	adj.	endliche, r, s, begrenzt, ein Ende haben
8600	eng	txewnga'	ˈt'ɛw.ŋaʔ	\N	adj.	having a limit, not without bounds, finite
8600	est	txewnga'	ˈt'ɛw.ŋaʔ	\N	adj.	piire omama, lõplik olema
8600	hu	txewnga'	ˈt'ɛw.ŋaʔ	\N	adj.	véges, nem határtalan
8600	nl	txewnga'	ˈt'ɛw.ŋaʔ	\N	adj.	beperkt, begrensd
8600	pl	txewnga'	ˈt'ɛw.ŋaʔ	\N	adj.	ograniczony, skończony
8600	ru	txewnga'	ˈt'ɛw.ŋaʔ	\N	adj.	ограниченый
8604	de	litx	lit'	\N	adj.	scharf (z.B. Klinge)
8604	eng	litx	lit'	\N	adj.	sharp (as a blade)
8604	est	litx	lit'	\N	adj.	terav
8604	hu	litx	lit'	\N	adj.	éles (mint egy penge)
8604	nl	litx	lit'	\N	adj.	scherp (als b.v. een mes)
8604	pl	litx	lit'	\N	adj.	ostry
8604	ru	litx	lit'	\N	adj.	острый (как лезвие)
8608	de	fwem	fwɛm	\N	adj.	stumpf, abgerundet, abgenutzt (z.B. Spitze)
8608	eng	fwem	fwɛm	\N	adj.	dull, blunt (as a point)
8608	est	fwem	fwɛm	\N	adj.	nüri
8608	hu	fwem	fwɛm	\N	adj.	tompa, életlen
8608	nl	fwem	fwɛm	\N	adj.	stomp (punt)
8608	pl	fwem	fwɛm	\N	adj.	tępy, stępiony
8608	ru	fwem	fwɛm	\N	adj.	глупый
8612	de	syura	sju.ˈɾa	\N	n.	Energie (physisch oder spirituell)
8612	eng	syura	sju.ˈɾa	\N	n.	energy (physical or spiritual)
8612	est	syura	sju.ˈɾa	\N	n.	energia (füüsiline või spirituaalne)
8612	hu	syura	sju.ˈɾa	\N	n.	energia (fizikai vagy szellemi)
8612	nl	syura	sju.ˈɾa	\N	n.	energie (fysiek of spiritueel)
8612	pl	syura	sju.ˈɾa	\N	n.	energia (fizyczna lub duchowa)
8612	ru	syura	sju.ˈɾa	\N	n.	энергия
8616	de	syuratan	sju.ˈɾa.tan	\N	n.	Biolumineszenz
8616	eng	syuratan	sju.ˈɾa.tan	\N	n.	bioluminescence
8616	est	syuratan	sju.ˈɾa.tan	\N	n.	bioluminestsents
8616	hu	syuratan	sju.ˈɾa.tan	\N	n.	biolumineszcencia, fénykibocsátás
8616	nl	syuratan	sju.ˈɾa.tan	\N	n.	bioluminescentie
8616	pl	syuratan	sju.ˈɾa.tan	\N	n.	bioluminescencja
8616	ru	syuratan	sju.ˈɾa.tan	\N	n.	биолюминесценция
8620	de	txonkrr	ˈt'on.kṛ	\N	adv.	nachts, des Nachts, bei Nacht
8620	eng	txonkrr	ˈt'on.kṛ	\N	adv.	at night
8620	est	txonkrr	ˈt'on.kṛ	\N	adv.	öösel
8620	hu	txonkrr	ˈt'on.kṛ	\N	adv.	éjjel
8620	nl	txonkrr	ˈt'on.kṛ	\N	adv.	's nachts
8620	pl	txonkrr	ˈt'on.kṛ	\N	adv.	nocą, w nocy
8620	ru	txonkrr	ˈt'on.kṛ	\N	adv.	ночью
8624	de	yuey	ˈju.ɛj	\N	adj.	schön (innere Schönheit)
8624	eng	yuey	ˈju.ɛj	\N	adj.	beautiful (inner beauty)
8624	est	yuey	ˈju.ɛj	\N	adj.	ilus (sisemine ilu)
8624	hu	yuey	ˈju.ɛj	\N	adj.	szép (belső szépség)
8624	nl	yuey	ˈju.ɛj	\N	adj.	mooi (innerlijke schoonheid)
8624	pl	yuey	ˈju.ɛj	\N	adj.	piękny (piekno wewnętrzne)
8624	ru	yuey	ˈju.ɛj	\N	adj.	красивый (внутренняя красота)
8628	de	kxem	k'·ɛm	kx<1><2><3>em	vin.	vertikal sein, senkrecht sein
8628	eng	kxem	k'·ɛm	kx<1><2><3>em	vin.	be vertical
8628	est	kxem	k'·ɛm	kx<1><2><3>em	vin.	vertikaalne olema
8628	hu	kxem	k'·ɛm	kx<1><2><3>em	vin.	függőlegesnek lenni
8628	nl	kxem	k'·ɛm	kx<1><2><3>em	vin.	verticaal zijn
8628	pl	kxem	k'·ɛm	kx<1><2><3>em	vin.	być pionowym
8628	ru	kxem	k'·ɛm	kx<1><2><3>em	vin.	стоять вертикально
8632	de	txay	t'·aj	tx<1><2><3>ay	vin.	horizontal sein, waagerecht sein
8632	eng	txay	t'·aj	tx<1><2><3>ay	vin.	be horizontal, lie flat
8632	est	txay	t'·aj	tx<1><2><3>ay	vin.	horisontaalne olema
8632	hu	txay	t'·aj	tx<1><2><3>ay	vin.	vízszintesnek lenni
8632	nl	txay	t'·aj	tx<1><2><3>ay	vin.	horizontaal zijn, plat liggen
8632	pl	txay	t'·aj	tx<1><2><3>ay	vin.	być poziomo, leżec płasko
8632	ru	txay	t'·aj	tx<1><2><3>ay	vin.	лежать горизонтально
8636	de	nìkxem	nɪ.ˈk'ɛm	\N	adv.	in vertikaler Weise
8636	eng	nìkxem	nɪ.ˈk'ɛm	\N	adv.	vertically
8636	est	nìkxem	nɪ.ˈk'ɛm	\N	adv.	vertikaalselt
8636	hu	nìkxem	nɪ.ˈk'ɛm	\N	adv.	függőlegesen
8636	nl	nìkxem	nɪ.ˈk'ɛm	\N	adv.	verticaal
8636	pl	nìkxem	nɪ.ˈk'ɛm	\N	adv.	pionowo
8636	ru	nìkxem	nɪ.ˈk'ɛm	\N	adv.	вертикальный
8640	de	nìtxay	nɪ.ˈt'aj	\N	adv.	in horizontaler Weise
8640	eng	nìtxay	nɪ.ˈt'aj	\N	adv.	horizontally
8640	est	nìtxay	nɪ.ˈt'aj	\N	adv.	horisontaalselt
8640	hu	nìtxay	nɪ.ˈt'aj	\N	adv.	vízszintesen
8640	nl	nìtxay	nɪ.ˈt'aj	\N	adv.	horizontaal
8640	pl	nìtxay	nɪ.ˈt'aj	\N	adv.	płasko, poziomo, horyzontalnie
8640	ru	nìtxay	nɪ.ˈt'aj	\N	adv.	горизонтально
8644	de	klltxay	kḷ.ˈt'·aj	klltx<1><2><3>ay	vin.	(auf dem Boden) liegen
8644	eng	klltxay	kḷ.ˈt'·aj	klltx<1><2><3>ay	vin.	lie on the ground
8644	est	klltxay	kḷ.ˈt'·aj	klltx<1><2><3>ay	vin.	maas lebama
8644	hu	klltxay	kḷ.ˈt'·aj	klltx<1><2><3>ay	vin.	a földön feküdni
8644	nl	klltxay	kḷ.ˈt'·aj	klltx<1><2><3>ay	vin.	op de grond liggen
8644	pl	klltxay	kḷ.ˈt'·aj	klltx<1><2><3>ay	vin.	leżeć na ziemi
8644	ru	klltxay	kḷ.ˈt'·aj	klltx<1><2><3>ay	vin.	лежать на земле
8648	de	klltxeykay	kḷ.t'ɛj.ˈk·aj	klltxeyk<1><2><3>ay	vtr.	(hin)legen (auf den Boden)
8648	eng	klltxeykay	kḷ.t'ɛj.ˈk·aj	klltxeyk<1><2><3>ay	vtr.	lay (something) on the ground
8648	est	klltxeykay	kḷ.t'ɛj.ˈk·aj	klltxeyk<1><2><3>ay	vtr.	maha asetama  (klltxay sihiline vorm)
8648	hu	klltxeykay	kḷ.t'ɛj.ˈk·aj	klltxeyk<1><2><3>ay	vtr.	lefektet (vmit) a földre
8648	nl	klltxeykay	kḷ.t'ɛj.ˈk·aj	klltxeyk<1><2><3>ay	vtr.	(iets) op de grond leggen / neerleggen 
8648	pl	klltxeykay	kḷ.t'ɛj.ˈk·aj	klltxeyk<1><2><3>ay	vtr.	kłaść (coś) na ziemi
8648	ru	klltxeykay	kḷ.t'ɛj.ˈk·aj	klltxeyk<1><2><3>ay	vtr.	положить (чтото) на землю
8652	de	yo	jo	\N	n.	Oberfläche
8652	eng	yo	jo	\N	n.	surface
8652	est	yo	jo	\N	n.	pind, kate
8652	hu	yo	jo	\N	n.	felszín, felület
8652	nl	yo	jo	\N	n.	oppervlak
8652	pl	yo	jo	\N	n.	powierzchnia
8652	ru	yo	jo	\N	n.	поверхность
8656	de	kxemyo	ˈk'ɛm.jo	\N	n.	Wand, vertikale Oberfläche
8656	eng	kxemyo	ˈk'ɛm.jo	\N	n.	wall, vertical surface
8656	est	kxemyo	ˈk'ɛm.jo	\N	n.	sein, vertikaalne pind
8656	hu	kxemyo	ˈk'ɛm.jo	\N	n.	fal, függőleges felület
8656	nl	kxemyo	ˈk'ɛm.jo	\N	n.	muur, verticaal oppervlak
8656	pl	kxemyo	ˈk'ɛm.jo	\N	n.	sciana, powierzchnia pionowa
8656	ru	kxemyo	ˈk'ɛm.jo	\N	n.	стена, вертикальная поверхность
8660	de	fyep	fj·ɛp̚	fy<1><2><3>ep	vtr.	(in der Hand) halten, fassen
8660	eng	fyep	fj·ɛp̚	fy<1><2><3>ep	vtr.	hold in the hand, grasp, grip
8660	est	fyep	fj·ɛp̚	fy<1><2><3>ep	vtr.	käes hoidma, haardes hoidma
8660	hu	fyep	fj·ɛp̚	fy<1><2><3>ep	vtr.	(meg)fog, kézben tart, markol
8660	nl	fyep	fj·ɛp̚	fy<1><2><3>ep	vtr.	vasthouden, in de hand houden, vastgrijpen
8660	pl	fyep	fj·ɛp̚	fy<1><2><3>ep	vtr.	trzymać, chwytać
8660	ru	fyep	fj·ɛp̚	fy<1><2><3>ep	vtr.	держать в руках
8664	de	nìk'ärìp	nɪk.ˈʔæ.ɾɪp̚	\N	adv.	fest, kontinuierlich
8664	eng	nìk'ärìp	nɪk.ˈʔæ.ɾɪp̚	\N	adv.	steadily
8664	est	nìk'ärìp	nɪk.ˈʔæ.ɾɪp̚	\N	adv.	kindlalt, stabiilselt ("mitte laskma liikuda")
8664	hu	nìk'ärìp	nɪk.ˈʔæ.ɾɪp̚	\N	adv.	szilárdan
8664	nl	nìk'ärìp	nɪk.ˈʔæ.ɾɪp̚	\N	adv.	vast, onbeweeglijk
8664	pl	nìk'ärìp	nɪk.ˈʔæ.ɾɪp̚	\N	adv.	statycznie
8664	ru	nìk'ärìp	nɪk.ˈʔæ.ɾɪp̚	\N	adv.	устойчивый
8668	de	nìklonu	nɪk.lo.ˈnu	\N	adv.	fest, unerschütterlich
8668	eng	nìklonu	nɪk.lo.ˈnu	\N	adv.	firmly, steadfastly, faithfully
8668	est	nìklonu	nɪk.lo.ˈnu	\N	adv.	kindlalt, tugevalt (mitte lahti laskma)
8668	hu	nìklonu	nɪk.lo.ˈnu	\N	adv.	erősen, rendületlenül, állhatatosan
8668	nl	nìklonu	nɪk.lo.ˈnu	\N	adv.	stevig, vol vertrouwen
8668	pl	nìklonu	nɪk.lo.ˈnu	\N	adv.	solidnie, trwale, dokładnie
8668	ru	nìklonu	nɪk.lo.ˈnu	\N	adv.	твердо, устойчиво, надежно
8672	de	nìktungzup	nɪk.tuŋ.ˈzup̚	\N	adv.	sorgfältig, fest, bestimmt
8672	eng	nìktungzup	nɪk.tuŋ.ˈzup̚	\N	adv.	carefully, firmly
8672	est	nìktungzup	nɪk.tuŋ.ˈzup̚	\N	adv.	kindlalt, ettevaatlikult (mitte kukkuda laskma)
8672	hu	nìktungzup	nɪk.tuŋ.ˈzup̚	\N	adv.	gondosan, erősen
8672	nl	nìktungzup	nɪk.tuŋ.ˈzup̚	\N	adv.	voorzichtig, stevig
8672	pl	nìktungzup	nɪk.tuŋ.ˈzup̚	\N	adv.	ostrożnie
8672	ru	nìktungzup	nɪk.tuŋ.ˈzup̚	\N	adv.	внимательно, надежно
8676	de	nìsyep	nɪ.ˈsjɛp̚	\N	adv.	eisern fest(halten)
8676	eng	nìsyep	nɪ.ˈsjɛp̚	\N	adv.	tightly, in an iron grip
8676	est	nìsyep	nɪ.ˈsjɛp̚	\N	adv.	kindlalt, raudselt (nagu lõksus)
8676	hu	nìsyep	nɪ.ˈsjɛp̚	\N	adv.	szorosan, vasmarokkal
8676	nl	nìsyep	nɪ.ˈsjɛp̚	\N	adv.	stevig, in een ijzeren greep
8676	pl	nìsyep	nɪ.ˈsjɛp̚	\N	adv.	w potrzasku
8676	ru	nìsyep	nɪ.ˈsjɛp̚	\N	adv.	плотно, железной хваткой
8680	de	nìmeyp	nɪ.ˈmɛjp̚	\N	adv.	schwach, schwächlich, locker
8680	eng	nìmeyp	nɪ.ˈmɛjp̚	\N	adv.	weakly, loosely
8680	est	nìmeyp	nɪ.ˈmɛjp̚	\N	adv.	nõrgalt, vabalt
8680	hu	nìmeyp	nɪ.ˈmɛjp̚	\N	adv.	gyengén, lazán
8680	nl	nìmeyp	nɪ.ˈmɛjp̚	\N	adv.	zwak, losjes
8680	pl	nìmeyp	nɪ.ˈmɛjp̚	\N	adv.	słabo, luźno
8680	ru	nìmeyp	nɪ.ˈmɛjp̚	\N	adv.	свободно
8684	de	säfyep	sæ.ˈfjɛp̚	\N	n.	Griff
8684	eng	säfyep	sæ.ˈfjɛp̚	\N	n.	handle
8684	est	säfyep	sæ.ˈfjɛp̚	\N	n.	käepide, sang vms.
8684	hu	säfyep	sæ.ˈfjɛp̚	\N	n.	fogantyú, kilincs
8684	nl	säfyep	sæ.ˈfjɛp̚	\N	n.	hendel
8684	pl	säfyep	sæ.ˈfjɛp̚	\N	n.	uchwyt
8684	ru	säfyep	sæ.ˈfjɛp̚	\N	n.	ручка
8688	de	slan	sl·an	sl<1><2><3>an	vtr.	unterstützen (emotional, sozial oder persönlich)
8688	eng	slan	sl·an	sl<1><2><3>an	vtr.	support (emotional, social or personal support)
8688	est	slan	sl·an	sl<1><2><3>an	vtr.	toetama, abistama (emotsionaalselt, sotsiaalselt)
8688	hu	slan	sl·an	sl<1><2><3>an	vtr.	támogat (érzelmileg, szociálisan vagy személyesen)
8688	nl	slan	sl·an	sl<1><2><3>an	vtr.	steunen (emotioneel, sociaal of persoonlijk)
8688	pl	slan	sl·an	sl<1><2><3>an	vtr.	wspierać (emocjoalnie, społecznie lub osobiście)
8688	ru	slan	sl·an	sl<1><2><3>an	vtr.	поддержать (эмоционально, социально или персонально)
8692	de	tìslan	tɪ.ˈslan	\N	n.	Unterstützung (emotional, sozial oder persönlich)
8692	eng	tìslan	tɪ.ˈslan	\N	n.	support (emotional, social or personal support) 
8692	est	tìslan	tɪ.ˈslan	\N	n.	tugi, abi (emotsionaalne, sotsiaalne) (inimeste kohta)
8692	hu	tìslan	tɪ.ˈslan	\N	n.	támogatás (érzelmi, szociális vagy személyes)
8692	nl	tìslan	tɪ.ˈslan	\N	n.	steun (emotioneel, sociaal, persoonlijk)
8692	pl	tìslan	tɪ.ˈslan	\N	n.	wsparcie (emocjonalne, społeczne lub osobiste)
8692	ru	tìslan	tɪ.ˈslan	\N	n.	поддержка (эмоциональная, социальная или персональная)
8696	de	tìeyktan	tɪ.ˈɛjk.tan	\N	n.	Führung, Anführerschaft
8696	eng	tìeyktan	tɪ.ˈɛjk.tan	\N	n.	leadership
8696	est	tìeyktan	tɪ.ˈɛjk.tan	\N	n.	juhikoht, juhtimine
8696	hu	tìeyktan	tɪ.ˈɛjk.tan	\N	n.	vezetőség
8696	nl	tìeyktan	tɪ.ˈɛjk.tan	\N	n.	leiderschap
8696	pl	tìeyktan	tɪ.ˈɛjk.tan	\N	n.	przywództwo
8696	ru	tìeyktan	tɪ.ˈɛjk.tan	\N	n.	лидерство
8700	de	'llngo	ˈʔḷ.ŋo	\N	n.	Hüfte
8700	eng	'llngo	ˈʔḷ.ŋo	\N	n.	hip
8700	est	'llngo	ˈʔḷ.ŋo	\N	n.	puus
8700	hu	'llngo	ˈʔḷ.ŋo	\N	n.	csípő
8700	nl	'llngo	ˈʔḷ.ŋo	\N	n.	heup
8700	pl	'llngo	ˈʔḷ.ŋo	\N	n.	biodro
8700	ru	'llngo	ˈʔḷ.ŋo	\N	n.	бедро
8704	de	zare'	za.ˈɾɛʔ	\N	n.	Stirn
8704	eng	zare'	za.ˈɾɛʔ	\N	n.	forehead, brow
8704	est	zare'	za.ˈɾɛʔ	\N	n.	otsaesine, laup
8704	hu	zare'	za.ˈɾɛʔ	\N	n.	homlok, szemöldök
8704	nl	zare'	za.ˈɾɛʔ	\N	n.	voorhoofd
8704	pl	zare'	za.ˈɾɛʔ	\N	n.	czoło
8704	ru	zare'	za.ˈɾɛʔ	\N	n.	лоб, бровь
8708	de	flawm	flawm	\N	n.	Wange
8708	eng	flawm	flawm	\N	n.	cheek
8708	est	flawm	flawm	\N	n.	põsk
8708	hu	flawm	flawm	\N	n.	arc, orca
8708	nl	flawm	flawm	\N	n.	wang
8708	pl	flawm	flawm	\N	n.	policzek
8708	ru	flawm	flawm	\N	n.	щека
8712	de	prrku	ˈpṛ.ku	\N	n.	Schoß, Unterleib, Mutterleib
8712	eng	prrku	ˈpṛ.ku	\N	n.	womb
8712	est	prrku	ˈpṛ.ku	\N	n.	süli, rüpp (või ka emakas)
8712	hu	prrku	ˈpṛ.ku	\N	n.	(anya)méh
8712	nl	prrku	ˈpṛ.ku	\N	n.	baarmoeder
8712	pl	prrku	ˈpṛ.ku	\N	n.	łono
8712	ru	prrku	ˈpṛ.ku	\N	n.	матка
8716	de	ngep	ŋɛp̚	\N	n.	Bauchnabel, Nabel
8716	eng	ngep	ŋɛp̚	\N	n.	navel
8716	est	ngep	ŋɛp̚	\N	n.	naba
8716	hu	ngep	ŋɛp̚	\N	n.	köldök
8716	nl	ngep	ŋɛp̚	\N	n.	navel
8716	pl	ngep	ŋɛp̚	\N	n.	pępek
8716	ru	ngep	ŋɛp̚	\N	n.	пупок
8720	de	tawsyuratan	taw.sju.ˈɾa.tan	\N	n.	Aurora, Polarlicht
8720	eng	tawsyuratan	taw.sju.ˈɾa.tan	\N	n.	aurora
8720	est	tawsyuratan	taw.sju.ˈɾa.tan	\N	n.	virmalised
8720	hu	tawsyuratan	taw.sju.ˈɾa.tan	\N	n.	sarkifény
8720	nl	tawsyuratan	taw.sju.ˈɾa.tan	\N	n.	aurora, noorderlicht
8720	pl	tawsyuratan	taw.sju.ˈɾa.tan	\N	n.	jutrzenka
8720	ru	tawsyuratan	taw.sju.ˈɾa.tan	\N	n.	заря
8732	de	syeha	ˈsjɛ.ha	\N	n.	Atem
8732	eng	syeha	ˈsjɛ.ha	\N	n.	breath
8732	est	syeha	ˈsjɛ.ha	\N	n.	hingus, hingetõmme
8732	hu	syeha	ˈsjɛ.ha	\N	n.	lélegzet
8732	nl	syeha	ˈsjɛ.ha	\N	n.	adem
8732	pl	syeha	ˈsjɛ.ha	\N	n.	oddech
8732	ru	syeha	ˈsjɛ.ha	\N	n.	дыхание
8736	de	syeha si	ˈsjɛ.ha s·i	syeha s<1><2><3>i	vin.	atmen
8736	eng	syeha si	ˈsjɛ.ha s·i	syeha s<1><2><3>i	vin.	breathe
8736	est	syeha si	ˈsjɛ.ha s·i	syeha s<1><2><3>i	vin.	hingama
8736	hu	syeha si	ˈsjɛ.ha s·i	syeha s<1><2><3>i	vin.	lélegzik
8736	nl	syeha si	ˈsjɛ.ha s·i	syeha s<1><2><3>i	vin.	ademen
8736	pl	syeha si	ˈsjɛ.ha s·i	syeha s<1><2><3>i	vin.	oddychać
8736	ru	syeha si	ˈsjɛ.ha s·i	syeha s<1><2><3>i	vin.	дышать
8740	de	sko	sko	\N	adp.	(etwas, jemand) als (etwas, jemand anderes), in der Rolle als, in der Eigenschaft als
8740	eng	sko	sko	\N	adp.	something as, in the capacity of, or in the role of, something else
8740	est	sko	sko	\N	adp.	olev kääne (kellegina, millegina)
8740	hu	sko	sko	\N	adp.	mint..., ... szerepében
8740	nl	sko	sko	\N	adp.	iets als, met de capaciteit van/in de rol van iets anders
8740	pl	sko	sko	\N	adp.	jako, w roli
8740	ru	sko	sko	\N	adp.	как, в роли
8744	de	sna'o	ˈsna.ʔo	\N	n.	Satz (von Objekten), Gruppe, Haufen, Klumpen, Bestand (von Bäumen)
8744	eng	sna'o	ˈsna.ʔo	\N	n.	set, group, pile, clump, stand
8744	est	sna'o	ˈsna.ʔo	\N	n.	grupp, kogumik, hulk, kogum (elutu kohta)
8744	hu	sna'o	ˈsna.ʔo	\N	n.	készlet, csoport, halom, rakás
8744	nl	sna'o	ˈsna.ʔo	\N	n.	set, groep, stapel, kluit
8744	pl	sna'o	ˈsna.ʔo	\N	n.	zbiór, grupa, sterta, przedział
8744	ru	sna'o	ˈsna.ʔo	\N	n.	группа, множество, комплект
8748	de	snatxärem	sna.ˈt'æ.ɾɛm	\N	n.	Skelett
8748	eng	snatxärem	sna.ˈt'æ.ɾɛm	\N	n.	skeleton
8748	est	snatxärem	sna.ˈt'æ.ɾɛm	\N	n.	luukere
8748	hu	snatxärem	sna.ˈt'æ.ɾɛm	\N	n.	csontváz
8748	nl	snatxärem	sna.ˈt'æ.ɾɛm	\N	n.	skelet
8748	pl	snatxärem	sna.ˈt'æ.ɾɛm	\N	n.	szkielet
8748	ru	snatxärem	sna.ˈt'æ.ɾɛm	\N	n.	скелет
8752	de	snafpìlfya	sna.ˈfpɪl.fja	\N	n.	Philosophie
8752	eng	snafpìlfya	sna.ˈfpɪl.fja	\N	n.	philosophy
8752	est	snafpìlfya	sna.ˈfpɪl.fja	\N	n.	filosoofia
8752	hu	snafpìlfya	sna.ˈfpɪl.fja	\N	n.	filozófia
8752	nl	snafpìlfya	sna.ˈfpɪl.fja	\N	n.	filosofie
8752	pl	snafpìlfya	sna.ˈfpɪl.fja	\N	n.	filozofia
8752	ru	snafpìlfya	sna.ˈfpɪl.fja	\N	n.	философия
8756	de	snatanhì	sna.tan.ˈhɪ	\N	n.	Konstellation, Sternkonstellation
8756	eng	snatanhì	sna.tan.ˈhɪ	\N	n.	constellation
8756	est	snatanhì	sna.tan.ˈhɪ	\N	n.	tähtkuju
8756	hu	snatanhì	sna.tan.ˈhɪ	\N	n.	csillagkép
8756	nl	snatanhì	sna.tan.ˈhɪ	\N	n.	sterrenstelsel
8756	pl	snatanhì	sna.tan.ˈhɪ	\N	n.	gwiazdozbiór
8756	ru	snatanhì	sna.tan.ˈhɪ	\N	n.	созвездие
8760	de	sästarsìm	sæ.ˈstaɾ.sɪm	\N	n.	Zusammenstellung, Sammlung (gewollt von einer Person)
8760	eng	sästarsìm	sæ.ˈstaɾ.sɪm	\N	n.	collection (put together intentionally by a person)
8760	est	sästarsìm	sæ.ˈstaɾ.sɪm	\N	n.	kogum, kogumik (teadlikult kokku pandud kellegi poolt)
8760	hu	sästarsìm	sæ.ˈstaɾ.sɪm	\N	n.	gyűjtemény (személy által szándékosan összerakott)
8760	nl	sästarsìm	sæ.ˈstaɾ.sɪm	\N	n.	collectie (doelbewust door iemand bij elkaar gebracht)
8760	pl	sästarsìm	sæ.ˈstaɾ.sɪm	\N	n.	zbiór, kolekcja (zebrane przez kogoś celowo)
8760	ru	sästarsìm	sæ.ˈstaɾ.sɪm	\N	n.	коллекция (намеренно собранная кемто)
8764	de	tsu'o	ˈt͡su.ʔo	\N	n.	Fähigkeit, Können
8764	eng	tsu'o	ˈt͡su.ʔo	\N	n.	ability
8764	est	tsu'o	ˈt͡su.ʔo	\N	n.	oskus, võime
8764	hu	tsu'o	ˈt͡su.ʔo	\N	n.	képesség
8764	nl	tsu'o	ˈt͡su.ʔo	\N	n.	kunde, kunnen
8764	pl	tsu'o	ˈt͡su.ʔo	\N	n.	zdolność
8764	ru	tsu'o	ˈt͡su.ʔo	\N	n.	способность
8768	de	krra	ˈkṛ.a	\N	conj.	wenn; zu der Zeit, als
8768	eng	krra	ˈkṛ.a	\N	conj.	when, at the time that
8768	est	krra	ˈkṛ.a	\N	conj.	ajal, kui
8768	hu	krra	ˈkṛ.a	\N	conj.	amikor, abban az időben mikor
8768	nl	krra	ˈkṛ.a	\N	conj.	wanneer, op de tijd dat
8768	pl	krra	ˈkṛ.a	\N	conj.	kiedy, w chwili w której
8768	ru	krra	ˈkṛ.a	\N	conj.	когда 
8772	de	snatanhìtsyìp	sna.tan.ˈhɪ.t͡sjɪp	\N	n.	Sternenhaufen
8772	eng	snatanhìtsyìp	sna.tan.ˈhɪ.t͡sjɪp	\N	n.	star cluster
8772	est	snatanhìtsyìp	sna.tan.ˈhɪ.t͡sjɪp	\N	n.	tähekogu
8772	hu	snatanhìtsyìp	sna.tan.ˈhɪ.t͡sjɪp	\N	n.	csillagcsoport
